MIDAS,Lake,Town(s),Station,Date,Depth,Total P,Sample Type,Qualifier
98,Upper Narrows Pond,Winthrop,1,09/20/2012,5,5,G,PG
98,Upper Narrows Pond,Winthrop,1,09/20/2012,10,8,G,PG
98,Upper Narrows Pond,Winthrop,1,09/20/2012,15,22,G,PG
98,Upper Narrows Pond,Winthrop,1,10/25/2012,1,7,G,PG
98,Upper Narrows Pond,Winthrop,1,10/25/2012,3,8,G,PG
98,Upper Narrows Pond,Winthrop,1,10/25/2012,5,12,G,PG
98,Upper Narrows Pond,Winthrop,1,10/25/2012,10,11,G,PG
98,Upper Narrows Pond,Winthrop,1,10/25/2012,15,44,G,PG
103,Lower Narrows Pond,Winthrop,1,03/09/1979,4,8,G,PG
103,Lower Narrows Pond,Winthrop,1,03/09/1979,10,7,G,PG
103,Lower Narrows Pond,Winthrop,1,03/09/1979,20,9,G,PG
103,Lower Narrows Pond,Winthrop,1,03/09/1979,29,48,G,PG
103,Lower Narrows Pond,Winthrop,1,04/25/1979,1,12,G,PG
103,Lower Narrows Pond,Winthrop,1,04/25/1979,7,7,G,PG
103,Lower Narrows Pond,Winthrop,1,04/25/1979,13,9,G,PG
103,Lower Narrows Pond,Winthrop,1,04/25/1979,19,10,G,PG
103,Lower Narrows Pond,Winthrop,1,04/25/1979,24,12,G,PG
103,Lower Narrows Pond,Winthrop,1,06/15/1979,1,8,G,PG
103,Lower Narrows Pond,Winthrop,1,06/15/1979,4,6,G,PG
103,Lower Narrows Pond,Winthrop,1,06/15/1979,6,9,G,PG
103,Lower Narrows Pond,Winthrop,1,06/15/1979,13,5,G,PG
103,Lower Narrows Pond,Winthrop,1,06/15/1979,21,6,G,PG
103,Lower Narrows Pond,Winthrop,1,06/15/1979,29,20,G,PG
103,Lower Narrows Pond,Winthrop,1,07/03/1979,1,6,G,PG
103,Lower Narrows Pond,Winthrop,1,07/03/1979,4,6,G,PG
103,Lower Narrows Pond,Winthrop,1,07/03/1979,6,14,G,PG
103,Lower Narrows Pond,Winthrop,1,07/03/1979,8,13,G,PG
103,Lower Narrows Pond,Winthrop,1,07/03/1979,17,7,G,PG
103,Lower Narrows Pond,Winthrop,1,07/03/1979,27,15,G,PG
103,Lower Narrows Pond,Winthrop,1,07/18/1979,1,4,G,PG
103,Lower Narrows Pond,Winthrop,1,07/18/1979,4,5,G,PG
103,Lower Narrows Pond,Winthrop,1,07/18/1979,7,14,G,PG
103,Lower Narrows Pond,Winthrop,1,07/18/1979,11,7,G,PG
103,Lower Narrows Pond,Winthrop,1,07/18/1979,19,7,G,PG
103,Lower Narrows Pond,Winthrop,1,07/18/1979,27,32,G,PG
103,Lower Narrows Pond,Winthrop,1,08/03/1979,3,11,G,PG
103,Lower Narrows Pond,Winthrop,1,08/03/1979,5,8,G,PG
103,Lower Narrows Pond,Winthrop,1,08/03/1979,7,12,G,PG
103,Lower Narrows Pond,Winthrop,1,08/03/1979,9,9,G,PG
103,Lower Narrows Pond,Winthrop,1,08/03/1979,16,21,G,PG
103,Lower Narrows Pond,Winthrop,1,08/03/1979,28,33,G,PG
103,Lower Narrows Pond,Winthrop,1,08/16/1979,1,7,G,PG
103,Lower Narrows Pond,Winthrop,1,08/16/1979,3,7,G,PG
103,Lower Narrows Pond,Winthrop,1,08/16/1979,5,7,G,PG
103,Lower Narrows Pond,Winthrop,1,08/16/1979,7,13,G,PG
103,Lower Narrows Pond,Winthrop,1,08/16/1979,16,9,G,PG
103,Lower Narrows Pond,Winthrop,1,08/16/1979,28,38,G,PG
103,Lower Narrows Pond,Winthrop,1,09/07/1979,0,7,G,PG
103,Lower Narrows Pond,Winthrop,1,09/07/1979,4,8,G,PG
103,Lower Narrows Pond,Winthrop,1,09/07/1979,6,10,G,PG
103,Lower Narrows Pond,Winthrop,1,09/07/1979,8,12,G,PG
103,Lower Narrows Pond,Winthrop,1,09/07/1979,19,8,G,PG
103,Lower Narrows Pond,Winthrop,1,10/11/1979,1,8,G,PG
103,Lower Narrows Pond,Winthrop,1,10/11/1979,5,5,G,PG
103,Lower Narrows Pond,Winthrop,1,10/11/1979,10,11,G,PG
103,Lower Narrows Pond,Winthrop,1,10/11/1979,15,13,G,PG
103,Lower Narrows Pond,Winthrop,1,10/11/1979,20,11,G,PG
103,Lower Narrows Pond,Winthrop,1,10/11/1979,28,40,G,PG
103,Lower Narrows Pond,Winthrop,1,06/24/1980,1,6,G,PG
103,Lower Narrows Pond,Winthrop,1,06/24/1980,4,8,G,PG
103,Lower Narrows Pond,Winthrop,1,06/24/1980,7,8,G,PG
103,Lower Narrows Pond,Winthrop,1,06/24/1980,10,11,G,PG
103,Lower Narrows Pond,Winthrop,1,06/24/1980,30,19,G,PG
103,Lower Narrows Pond,Winthrop,1,08/26/1981,1,8,G,PG
103,Lower Narrows Pond,Winthrop,1,08/26/1981,3,9,G,PG
103,Lower Narrows Pond,Winthrop,1,08/26/1981,5,14,G,PG
103,Lower Narrows Pond,Winthrop,1,08/26/1981,7,10,G,PG
103,Lower Narrows Pond,Winthrop,1,08/26/1981,11,10,G,PG
103,Lower Narrows Pond,Winthrop,1,08/26/1981,29,29,G,PG
103,Lower Narrows Pond,Winthrop,1,03/16/1982,1,7,G,PG
103,Lower Narrows Pond,Winthrop,1,03/16/1982,3,5,G,PG
103,Lower Narrows Pond,Winthrop,1,03/16/1982,7,7,G,PG
103,Lower Narrows Pond,Winthrop,1,03/16/1982,11,9,G,PG
103,Lower Narrows Pond,Winthrop,1,03/16/1982,20,7,G,PG
103,Lower Narrows Pond,Winthrop,1,03/16/1982,30.5,30,G,PG
103,Lower Narrows Pond,Winthrop,1,09/02/1982,1,9,G,PG
103,Lower Narrows Pond,Winthrop,1,09/02/1982,3,8,G,PG
103,Lower Narrows Pond,Winthrop,1,09/02/1982,6,6,G,PG
103,Lower Narrows Pond,Winthrop,1,09/02/1982,8,9,G,PG
103,Lower Narrows Pond,Winthrop,1,09/02/1982,13,8,G,PG
103,Lower Narrows Pond,Winthrop,1,09/02/1982,26,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,1,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,3,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,5,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,7,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,9,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,11,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,13,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,15,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,17,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,19,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,21,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/11/1987,25,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/28/1987,1,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/28/1987,10,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/28/1987,15,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/28/1987,20,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,1,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,3,7,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,5,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,7,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,9,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,11,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,13,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,15,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,20,17,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,25,15,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,30,26,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/09/1987,32,18,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,1,14,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,3,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,5,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,7,7,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,9,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,11,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,13,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,15,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,20,20,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,25,30,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,30,28,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/23/1987,33,38,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,1,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,3,7,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,5,7,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,7,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,9,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,11,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,13,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,15,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,20,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,25,24,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,30,29,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/13/1987,32,28,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/29/1987,1,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/29/1987,3,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/29/1987,5,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/29/1987,7,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/29/1987,9,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/29/1987,11,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/29/1987,13,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/29/1987,15,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/29/1987,20,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/29/1987,25,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/29/1987,27,22,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,1,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,3,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,5,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,7,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,9,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,11,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,13,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,15,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,20,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,25,21,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,30,27,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/13/1987,33,25,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/29/1987,1,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/29/1987,3,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/29/1987,5,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/29/1987,7,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/29/1987,9,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/29/1987,11,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/29/1987,13,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/29/1987,15,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/29/1987,20,18,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/29/1987,25,14,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/15/1987,1,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/15/1987,3,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/15/1987,5,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/15/1987,7,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/15/1987,9,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/15/1987,11,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/15/1987,13,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/15/1987,15,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/15/1987,20,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/15/1987,25,19,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,1,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,3,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,5,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,7,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,9,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,11,15,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,13,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,15,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,20,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,25,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,30,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/28/1987,32,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/01/1988,12,6,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/01/1988,14,6,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/01/1988,16,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/01/1988,18,7,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/01/1988,23,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/01/1988,28,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/02/1988,2,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/02/1988,4,7,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/02/1988,6,7,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/02/1988,8,6,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/02/1988,10,7,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,04/02/1988,30,19,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,1,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,3,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,5,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,7,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,9,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,11,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,13,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,15,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,17,7,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,19,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,21,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,23,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,25,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/12/1988,29,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/02/1988,1,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/02/1988,3,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/02/1988,5,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/02/1988,7,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/02/1988,9,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/02/1988,11,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/02/1988,13,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/02/1988,15,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/02/1988,20,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/02/1988,25,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/02/1988,28,15,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/28/1988,0,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/28/1988,1,18,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/28/1988,3,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/28/1988,5,14,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/28/1988,7,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/28/1988,9,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/28/1988,11,18,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/28/1988,13,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/28/1988,15,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/28/1988,20,15,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/28/1988,25,19,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/22/1988,0,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/22/1988,1,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/22/1988,5,19,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/22/1988,7,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/22/1988,9,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/22/1988,11,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/22/1988,13,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/22/1988,15,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/22/1988,20,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/22/1988,25,19,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,07/22/1988,27.5,22,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/04/1988,1,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/04/1988,3,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/04/1988,5,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/04/1988,7,15,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/04/1988,9,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/04/1988,11,15,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/04/1988,13,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/04/1988,15,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/04/1988,20,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,08/04/1988,25,14,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/08/1988,1,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/08/1988,3,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/08/1988,5,15,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/08/1988,7,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/08/1988,9,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/08/1988,11,13,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/08/1988,13,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/08/1988,15,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/08/1988,20,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,09/08/1988,23,19,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,10/06/1988,1,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,10/06/1988,3,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,10/06/1988,5,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,10/06/1988,7,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,10/06/1988,9,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,10/06/1988,11,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,10/06/1988,15,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,10/06/1988,20,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,10/06/1988,25,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,10/06/1988,27,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,1,3,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,3,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,5,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,7,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,9,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,11,2,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,13,2,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,15,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,17,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,19,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,21,14,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,23,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,25,3,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,03/14/1989,26.5,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/18/1989,1,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/18/1989,3,14,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/18/1989,5,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/18/1989,7,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/18/1989,9,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/18/1989,11,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/18/1989,13,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/18/1989,15,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/18/1989,20,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,05/18/1989,25,12,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/03/1989,1,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/03/1989,3,11,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/03/1989,5,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/03/1989,7,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/03/1989,9,9,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/03/1989,11,8,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/03/1989,13,10,G,PG
1672,Square Lake,"T15 R6 WELS, T16 R5 WELS",1,06/03/1989,15,12,G,PG
