STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/19/1999,,,,,0,0,0,64,44,46,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/20/1999,,,,,0,0,0,74,43,52,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/21/1999,,,,,0,0,0,78,47,54,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/22/1999,,,,,0,0,0,81,47,60,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/23/1999,,,,,0,0,0,83,53,62,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/24/1999,,,,,0.09,0,0,82,58,61,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/25/1999,,,,,0,0,0,81,55,60,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/26/1999,,,,,0.45,0,0,81,55,67,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/27/1999,,,,,0,0,0,79,87,67,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/28/1999,,,,,0.3,0,0,89,61,64,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/29/1999,,,,,0.86,0,0,71,61,63,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,6/30/1999,,,,,0.82,0,0,71,58,59,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/1/1999,,,,,0,0,0,77,50,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/2/1999,,,,,0.13,0,0,82,66,66,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/3/1999,,,,,0.25,0,0,81,56,59,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/4/1999,,,,,0.02,0,0,79,59,64,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/5/1999,,,,,0,0,0,78,62,63,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/6/1999,,,,,0,0,0,70,47,49,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/7/1999,,,,,0.23,0,0,74,59,65,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/8/1999,,,,,0.12,0,0,72,50,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/9/1999,,,,,0,0,0,67,48,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/10/1999,,,,,0.03,0,0,70,48,54,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/11/1999,,,,,0.61,0,0,56,52,53,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/12/1999,,,,,0.05,0,0,68,47,51,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/13/1999,,,,,0,0,0,82,47,54,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/14/1999,,,,,0.32,0,0,76,47,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/15/1999,,,,,0,0,0,84,52,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/16/1999,,,,,0.01,0,0,83,57,69,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/17/1999,,,,,0,0,0,85,69,75,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/18/1999,,,,,0,0,0,90,64,67,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/19/1999,,,,,0.08,0,0,80,59,62,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/20/1999,,,,,0.05,0,0,80,47,50,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/21/1999,,,,,0.01,0,0,69,44,50,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/22/1999,,,,,0.14,0,0,80,51,62,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/23/1999,,,,,0.1,0,0,81,57,62,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/24/1999,,,,,0,0,0,80,52,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/25/1999,,,,,0.03,0,0,82,57,64,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/26/1999,,,,,0.57,0,0,80,55,64,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/27/1999,,,,,0.1,0,0,74,57,57,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/28/1999,,,,,0.01,0,0,79,57,61,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/29/1999,,,,,0.09,0,0,78,55,57,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/30/1999,,,,,0.05,0,0,80,57,65,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/31/1999,,,,,0,0,0,88,62,69,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/1/1999,,,,,0.1,0,0,88,67,72,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/2/1999,,,,,0,0,0,81,50,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/3/1999,,,,,0,0,0,67,47,48,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/4/1999,,,,,0.41,0,0,71,48,49,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/5/1999,,,,,0.25,0,0,70,58,60,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/6/1999,,,,,0.73,0,0,71,52,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/7/1999,,,,,0.13,0,0,71,53,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/8/1999,,,,,0,0,0,68,48,54,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/9/1999,,,,,0.1,0,0,59,50,50,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/10/1999,,,,,0,0,0,60,47,51,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/11/1999,,,,,0,0,0,65,44,46,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/12/1999,,,,,0.1,0,0,74,44,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/13/1999,,,,,0.07,0,0,72,52,52,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/14/1999,,,,,0.63,0,0,77,56,65,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/15/1999,,,,,0,0,0,77,46,48,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/16/1999,,,,,0,0,0,73,46,47,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/17/1999,,,,,0,0,0,78,47,60,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/18/1999,,,,,0.15,0,0,71,59,62,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/19/1999,,,,,0,0,0,66,44,45,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/20/1999,,,,,0.01,0,0,74,45,46,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/21/1999,,,,,0,0,0,78,45,48,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/22/1999,,,,,0,0,0,73,48,56,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/23/1999,,,,,0,0,0,75,50,50,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/24/1999,,,,,0,0,0,83,50,58,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/25/1999,,,,,0,0,0,83,54,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/26/1999,,,,,0,0,0,86,56,64,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/27/1999,,,,,0,0,0,87,58,58,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/28/1999,,,,,0,0,0,85,57,66,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/29/1999,,,,,0.03,0,0,85,50,52,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/30/1999,,,,,0,0,0,67,45,53,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/31/1999,,,,,0,0,0,63,40,45,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/1/1999,,,,,0,0,0,79,44,46,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/2/1999,,,,,0,0,0,84,46,52,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/3/1999,,,,,0,0,0,89,52,59,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/4/1999,,,,,0,0,0,,,,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/5/1999,,,,,0,0,0,89,62,65,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/6/1999,,,,,0,0,0,89,62,64,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/7/1999,,,,,0,0,0,82,64,68,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/8/1999,,,,,0.06,0,0,86,66,67,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/9/1999,,,,,1.31,0,0,73,64,65,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/10/1999,,,,,0.03,0,0,81,64,67,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/11/1999,,,,,2.65,0,0,78,61,62,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/12/1999,,,,,0,0,0,73,48,50,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/13/1999,,,,,0,0,0,73,44,44,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/14/1999,,,,,0,0,0,75,44,49,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/15/1999,,,,,0.02,0,0,72,54,58,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/16/1999,,,,,0.03,0,0,74,52,52,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/17/1999,,,,,1.1,0,0,66,50,50,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/18/1999,,,,,1.07,0,0,52,48,48,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/19/1999,,,,,0,0,0,61,36,36,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/20/1999,,,,,0,0,0,68,36,43,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/21/1999,,,,,0.03,0,0,69,43,54,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/22/1999,,,,,0.6,0,0,59,47,48,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/23/1999,,,,,0.16,0,0,55,48,48,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/24/1999,,,,,0.13,0,0,62,46,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/25/1999,,,,,0.52,0,0,65,43,44,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/26/1999,,,,,0,0,0,65,37,38,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/27/1999,,,,,0,0,0,65,36,38,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/28/1999,,,,,0,0,0,70,38,40,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/29/1999,,,,,0,0,0,77,44,50,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/30/1999,,,,,0,0,0,67,50,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/1/1999,,,,,0.48,0,0,67,37,38,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/2/1999,,,,,0.15,0,0,63,36,37,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/3/1999,,,,,0.01,0,0,56,37,49,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/4/1999,,,,,0,0,0,59,32,36,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/5/1999,,,,,0,0,0,48,23,24,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/6/1999,,,,,0,0,0,49,27,28,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/7/1999,,,,,0.11,0,0,46,28,35,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/8/1999,,,,,0,0,0,40,25,27,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/9/1999,,,,,0.15,0,0,42,27,42,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/10/1999,,,,,0.14,0,0,59,36,37,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/11/1999,,,,,0.34,0,0,62,36,40,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/12/1999,,,,,0.36,0,0,56,34,35,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/13/1999,,,,,0,0,0,48,27,29,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/14/1999,,,,,0.35,0,0,55,29,41,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/15/1999,,,,,0.41,0,0,38,30,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/16/1999,,,,,0.13,0,0,45,30,36,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/17/1999,,,,,0.03,0,0,52,36,51,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/18/1999,,,,,0.25,0,0,61,34,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/19/1999,,,,,0.1,0,0,38,28,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/20/1999,,,,,0,0,0,40,24,24,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/21/1999,,,,,0.08,0,0,48,24,35,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/22/1999,,,,,0,0,0,46,27,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/23/1999,,,,,0.08,0,0,53,30,42,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/24/1999,,,,,0.93,0,0,49,36,37,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/25/1999,,,,,0.13,0,0,46,26,27,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/26/1999,,,,,0,0,0,37,21,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/27/1999,,,,,0.22,0,0,45,21,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/28/1999,,,,,0,0,0,38,18,18,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/29/1999,,,,,0.05,0,0,38,20,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/30/1999,,,,,0,0,0,47,25,25,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/31/1999,,,,,0.03,0,0,48,27,45,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/1/1999,,,,,0.15,0,0,56,35,35,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/2/1999,,,,,0,0,0,54,28,37,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/3/1999,,,,,0.1,0,0,59,37,58,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/4/1999,,,,,0.75,0,0,62,34,37,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/5/1999,,,,,0,0,0,40,30,31,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/6/1999,,,,,0.1,0,0,50,32,39,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/7/1999,,,,,0,0,0,43,29,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/8/1999,,,,,0,0,0,36,25,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/9/1999,,,,,0,0,0,31,19,21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/10/1999,,,,,0,0,0,30,21,29,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/11/1999,,,,,0,0,0,32,14,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/12/1999,,,,,0,0,0,26,10,12,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/13/1999,,,,,0.08,0.5,0,32,11,23,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/14/1999,,,,,0.06,0,0,34,23,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/15/1999,,,,,0.06,0,0,40,32,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/16/1999,,,,,0.8,6,6,33,30,31,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/17/1999,,,,,0,0,6,34,21,22,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/18/1999,,,,,0,0,6,22,12,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/19/1999,,,,,0,0,5,27,-2,1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/20/1999,,,,,0,0,5,35,3,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/21/1999,,,,,0,0,2,46,32,37,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/22/1999,,,,,0.05,0,0,40,34,35,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/23/1999,,,,,0.01,0,0,49,34,48,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/24/1999,,,,,0,0,0,54,27,31,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/25/1999,,,,,0,0,0,54,31,38,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/26/1999,,,,,0,0,0,41,25,27,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/27/1999,,,,,1.05,0,0,55,27,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/28/1999,,,,,0.36,0,0,56,27,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/29/1999,,,,,0,0,0,41,26,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/30/1999,,,,,0,0,0,32,15,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/1/1999,,,,,0,0,0,26,8,11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/2/1999,,,,,0,0,0,24,11,16,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/3/1999,,,,,0,0,0,31,22,27,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/4/1999,,,,,0,0,0,36,27,29,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/5/1999,,,,,0,0,0,35,29,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/6/1999,,,,,0.05,0,0,43,29,43,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/7/1999,,,,,0.25,0,0,42,33,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/8/1999,,,,,0.1,0,0,42,26,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/9/1999,,,,,0,0,0,35,26,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/10/1999,,,,,0,0,0,36,28,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/11/1999,,,,,0.37,0,0,33,29,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/12/1999,,,,,0.11,0,0,34,31,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/13/1999,,,,,0.14,0,0,37,31,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/14/1999,,,,,0,0,0,34,29,29,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/15/1999,,,,,0,0,0,34,14,14,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/16/1999,,,,,0,0,0,32,14,25,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/17/1999,,,,,0.21,0.2,1,32,25,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/18/1999,,,,,0,0,1,32,10,10,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/19/1999,,,,,0,0,1,20,1,3,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/20/1999,,,,,0,0,1,21,1,1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/21/1999,,,,,0.85,0.4,6,32,2,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/22/1999,,,,,0,0,6,35,5,5,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/23/1999,,,,,0,0,6,19,-1,0,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/24/1999,,,,,0,0,6,18,-4,-9,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/25/1999,,,,,0,0,6,7,-11,-3,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/26/1999,,,,,0,0,6,15,-3,9,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/27/1999,,,,,0.1,0.7,6,20,10,12,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/28/1999,,,,,0,0,6,12,-10,-10,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/29/1999,,,,,0.03,0,6,9,-10,8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/30/1999,,,,,0.15,1,7,11,-3,9,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/31/1999,,,,,0,0,7,19,-18,-15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/1/2000,,,,,0,0,7,8,-12,1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/2/2000,,,,,0,0,7,27,1,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/3/2000,,,,,0.6,2,8,33,18,24,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/4/2000,,,,,0.05,0.1,8,24,6,13,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/5/2000,,,,,0.18,0.1,8,41,11,11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/6/2000,,,,,0,0,8,15,-13,12,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/7/2000,,,,,0,0,8,21,-12,20,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/8/2000,,,,,0.02,0,8,21,8,8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/9/2000,,,,,0.06,0.1,9,18,7,18,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/10/2000,,,,,0,0,9,32,2,2,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/11/2000,,,,,0.77,6,16,25,2,23,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/12/2000,,,,,0,0,16,37,21,21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/13/2000,,,,,0,0,16,22,0,0,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/14/2000,,,,,0,0,16,11,-8,-7,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/15/2000,,,,,0,0,16,-1,-15,-15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/16/2000,,,,,0,0,16,1,-24,-12,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/17/2000,,,,,0.45,4,19,9,-12,5,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/18/2000,,,,,0,0,19,8,-8,-8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/19/2000,,,,,0,0,19,4,-16,-15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/20/2000,,,,,0,0,19,10,-23,-23,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/21/2000,,,,,0,0,19,12,-23,3,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/22/2000,,,,,0.27,2,17,5,-6,-5,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/23/2000,,,,,0,0,17,1,-15,-13,,,,,,
